"omega","p0x","px0","n","estimator","mean","var","bias","bias_sq","mse"
20,0.66,0.9,10000,"estimate_mle",3.00130237376802,0.0103666387455597,0.00557010021403226,3.10260163943622e-05,0.010397664761954
20,0.66,0.9,10000,"estimate_oracle",2.99668138911776,0.0102814912675206,0.000949115563764202,9.0082035337944e-07,0.010282392087874
20,0.66,0.9,10000,"estimate_pi",2.9966830005945,0.0102904531233996,0.000950727040507804,9.03881905552727e-07,0.0102913570053052
50,0.1,0.33,500,"estimate_c05",3.89868141449772,0.440653066484787,-0.0133415909304291,0.000177998048554908,0.440831064533342
50,0.1,0.33,500,"estimate_mle",3.9723927922702,0.357881172620046,0.0603697868420525,0.00364451116335486,0.361525683783401
50,0.1,0.33,500,"estimate_oracle",3.88728594458,0.435669153385428,-0.0247370608481465,0.000611922179404904,0.436281075564833
50,0.1,0.33,500,"estimate_pi",3.88792501620638,0.442400678001354,-0.0240979892217679,0.00058071308453244,0.442981391085887
50,0.1,0.33,1000,"estimate_c05",3.91641022339878,0.218966008409593,0.00438721797063524,1.92476815218648e-05,0.218985256091114
50,0.1,0.33,1000,"estimate_mle",4.01334619815668,0.252494037176353,0.101323192728534,0.0102663893847036,0.262760426561057
50,0.1,0.33,1000,"estimate_oracle",3.91058933422111,0.21771516429415,-0.00143367120703131,2.0554131298706e-06,0.21771721970728
50,0.1,0.33,1000,"estimate_pi",3.91085107721803,0.219273432492016,-0.00117192821011303,1.37341572965872e-06,0.219274805907746
50,0.1,0.33,2000,"estimate_c05",3.91540638289959,0.10999461051539,0.00338337747144069,1.14472431142524e-05,0.110006057758504
50,0.1,0.33,2000,"estimate_mle",3.96466244297053,0.123003411985856,0.0526394375423846,0.00277091038477861,0.125774322370634
50,0.1,0.33,2000,"estimate_oracle",3.91252249480424,0.109682154986575,0.000499489376098783,2.49489636835551e-07,0.109682404476212
50,0.1,0.33,2000,"estimate_pi",3.91258414784906,0.110057792700183,0.000561142420915761,3.14880816551201e-07,0.110058107581
50,0.1,0.33,5000,"estimate_c05",3.90985860289787,0.0413368778256278,-0.00216440253027494,4.68463831306058e-06,0.0413415624639409
50,0.1,0.33,5000,"estimate_mle",3.92830129810267,0.0428900573186643,0.0162782926745191,0.000264982812397302,0.0431550401310616
50,0.1,0.33,5000,"estimate_oracle",3.90871493594705,0.0412921249295954,-0.00330806948109919,1.09433236917798e-05,0.0413030682532872
50,0.1,0.33,5000,"estimate_pi",3.90872055952613,0.0413458541770463,-0.00330244590201234,1.09061489357181e-05,0.041356760325982
50,0.1,0.33,10000,"estimate_c05",3.91613868393236,0.0205317875617278,0.00411567850421068,1.69388095500219e-05,0.0205487263712778
50,0.1,0.33,10000,"estimate_mle",3.92527889014271,0.0209054722719206,0.0132558847145616,0.000175718479565749,0.0210811907514863
50,0.1,0.33,10000,"estimate_oracle",3.91556498051108,0.020520827258309,0.00354197508293019,1.25455874880983e-05,0.0205333728457971
50,0.1,0.33,10000,"estimate_pi",3.91556875700346,0.0205339348043394,0.00354575157531167,1.25723542338252e-05,0.0205465071585732
50,0.1,0.5,500,"estimate_c05",3.78348400365299,0.556622989807747,-0.128539001775152,0.0165222749773526,0.5731452647851
50,0.1,0.5,500,"estimate_mle",3.64316474588397,0.262224373054044,-0.268858259544173,0.0722847637251217,0.334509136779166
50,0.1,0.5,500,"estimate_oracle",3.76944728326305,0.542100824037887,-0.142575722165097,0.020327836550899,0.562428660588786
50,0.1,0.5,500,"estimate_pi",3.77103865129589,0.559623527976005,-0.140984354132254,0.0198765881100889,0.579500116086094
50,0.1,0.5,1000,"estimate_c05",3.89085498660244,0.439470294514485,-0.0211680188257084,0.000448085021005545,0.439918379535491
50,0.1,0.5,1000,"estimate_mle",3.95562031734956,0.327192821351452,0.0435973119214115,0.00190072560677285,0.329093546958225
50,0.1,0.5,1000,"estimate_oracle",3.88254271284431,0.431099065121166,-0.029480292583834,0.000869087650828458,0.431968152771995
50,0.1,0.5,1000,"estimate_pi",3.88426867331777,0.440359618279074,-0.0277543321103755,0.000770302950893019,0.441129921229967
50,0.1,0.5,2000,"estimate_c05",3.92565743507928,0.243971151584851,0.0136344296511379,0.000185897671911829,0.244157049256763
50,0.1,0.5,2000,"estimate_mle",4.02695490106444,0.265718721896574,0.114931895636298,0.013209340634553,0.278928062531127
50,0.1,0.5,2000,"estimate_oracle",3.9217608632093,0.241810312836018,0.00973785778115577,9.48258741660159e-05,0.241905138710184
50,0.1,0.5,2000,"estimate_pi",3.9222401375872,0.244137325099986,0.0102171321590521,0.000104389789555536,0.244241714889541
50,0.1,0.5,5000,"estimate_c05",3.91010167740294,0.090773307415278,-0.0019213280252024,3.69150138042814e-06,0.0907769989166584
50,0.1,0.5,5000,"estimate_mle",3.95358344340197,0.0999420959524032,0.0415604379738275,0.00172727000457636,0.10166936595698
50,0.1,0.5,5000,"estimate_oracle",3.90864613111038,0.0905000335061175,-0.00337687431776201,1.14032801579607e-05,0.0905114367862754
50,0.1,0.5,5000,"estimate_pi",3.90870501629376,0.0907905929834984,-0.00331798913438108,1.10090518958709e-05,0.0908016020353943
50,0.1,0.5,10000,"estimate_c05",3.91171569326764,0.0451226471918824,-0.000307312160506168,9.44407639949687e-08,0.0451227416326464
50,0.1,0.5,10000,"estimate_mle",3.93264329236069,0.0471147886766918,0.0206202869325476,0.000425196233180593,0.0475399849098724
50,0.1,0.5,10000,"estimate_oracle",3.91100100437132,0.045061550286318,-0.00102200105682204,1.04448616014537e-06,0.0450625947724781
50,0.1,0.5,10000,"estimate_pi",3.91101343394121,0.0451264981103705,-0.00100957148693759,1.01923458723737e-06,0.0451275173449578
50,0.1,0.9,500,"estimate_c05",2.38361658185989,0.184058696016075,-1.52840642356825,2.3360261956047,2.52008489162078
50,0.1,0.9,500,"estimate_mle",1.76613310787173,0.0662794039363803,-2.14588989755641,4.60484345243468,4.67112285637106
50,0.1,0.9,500,"estimate_oracle",2.41177973499941,0.14779476229374,-1.50024327042873,2.2507298704667,2.39852463276044
50,0.1,0.9,500,"estimate_pi",2.33709258307804,0.188883327683875,-1.57493042235011,2.48040583524389,2.66928916292777
50,0.1,0.9,1000,"estimate_c05",2.95031246124687,0.261291203726163,-0.961710544181275,0.924887170789444,1.18617837451561
50,0.1,0.9,1000,"estimate_mle",2.43650200205081,0.0721501280972748,-1.47552100337733,2.17716223140765,2.24931235950492
50,0.1,0.9,1000,"estimate_oracle",2.95570092558971,0.239442732741234,-0.956322079838438,0.914551920386515,1.15399465312775
50,0.1,0.9,1000,"estimate_pi",2.92734588340277,0.262390655324914,-0.984677122025378,0.969589034640182,1.2319796899651
50,0.1,0.9,2000,"estimate_c05",3.41755763385775,0.399751734999872,-0.494465371570398,0.244496003682252,0.644247738682124
50,0.1,0.9,2000,"estimate_mle",3.03038100102374,0.119137852474316,-0.881642004404405,0.777292623930217,0.896430476404533
50,0.1,0.9,2000,"estimate_oracle",3.41240641396196,0.38208906982357,-0.499616591466185,0.249616738468289,0.631705808291859
50,0.1,0.9,2000,"estimate_pi",3.40630111661098,0.399857387500788,-0.50572188881717,0.255754628828806,0.655612016329594
50,0.1,0.9,5000,"estimate_c05",3.80168997475004,0.522902908798444,-0.110333030678106,0.0121733776586158,0.53507628645706
50,0.1,0.9,5000,"estimate_mle",3.68701554621478,0.232981294670485,-0.225007459213369,0.050628356701656,0.283609651372141
50,0.1,0.9,5000,"estimate_oracle",3.79527442409569,0.508385150986666,-0.116748581332461,0.0136302312431422,0.522015382229808
50,0.1,0.9,5000,"estimate_pi",3.79732812761583,0.522815400467162,-0.114694877812316,0.0131549149963821,0.535970315463544
50,0.1,0.9,10000,"estimate_c05",3.90053573632223,0.439677701102456,-0.0114872691059116,0.000131957351511631,0.439809658453968
50,0.1,0.9,10000,"estimate_mle",3.9604148960631,0.317897710974826,0.0483918906349565,0.00234177507922559,0.320239486054052
50,0.1,0.9,10000,"estimate_oracle",3.89690211985759,0.431751112905099,-0.0151208855705587,0.00022864118043793,0.431979754085537
50,0.1,0.9,10000,"estimate_pi",3.89841026260213,0.439647360621305,-0.0136127428260138,0.000185306767247189,0.439832667388552
50,0.5,0.33,500,"estimate_c05",3.91252177259132,0.149070033524685,0.000498767163170655,2.48768683057303e-07,0.149070282293368
50,0.5,0.33,500,"estimate_mle",3.97977765395065,0.167441512093577,0.0677546485225031,0.00459069239640793,0.172032204489985
50,0.5,0.33,500,"estimate_oracle",3.90105850257973,0.146038497568046,-0.0109645028484184,0.000120220322712976,0.146158717890759
50,0.5,0.33,500,"estimate_pi",3.90174688055807,0.149500644447915,-0.0102761248700762,0.000105598742345399,0.149606243190261
50,0.5,0.33,1000,"estimate_c05",3.91499957240451,0.0740883645678683,0.00297656697636706,8.85995096479892e-06,0.0740972245188331
50,0.5,0.33,1000,"estimate_mle",3.94744758999005,0.0787473723181883,0.0354245845619019,0.00125490119138334,0.0800022735095716
50,0.5,0.33,1000,"estimate_oracle",3.90937620540733,0.073420131222589,-0.00264680002081485,7.00555035018551e-06,0.0734271367729392
50,0.5,0.33,1000,"estimate_pi",3.90954445982811,0.0741887816754516,-0.00247854560003624,6.14318829145901e-06,0.0741949248637431
50,0.5,0.33,2000,"estimate_c05",3.91581540479511,0.0378181065704458,0.00379239936696329,1.43822929585436e-05,0.0378324888634044
50,0.5,0.33,2000,"estimate_mle",3.93160972355681,0.0389106362675841,0.0195867181286671,0.000383639527051856,0.039294275794636
50,0.5,0.33,2000,"estimate_oracle",3.91302397637164,0.0376558272676156,0.00100097094349083,1.00194282971292e-06,0.0376568292104453
50,0.5,0.33,2000,"estimate_pi",3.91307161005588,0.0378425550001141,0.00104860462772915,1.099571665295e-06,0.0378436545717794
50,0.5,0.33,5000,"estimate_c05",3.91265290175342,0.0142439535366634,0.000629896325271329,3.96769380590323e-07,0.014244350306044
50,0.5,0.33,5000,"estimate_mle",3.91886507149599,0.0143997440514619,0.00684206606784654,4.6813868076777e-05,0.0144465579195387
50,0.5,0.33,5000,"estimate_oracle",3.91154564239966,0.014219647155572,-0.000477363028486,2.27875460965325e-07,0.0142198750310329
50,0.5,0.33,5000,"estimate_pi",3.91155104438178,0.0142476422472199,-0.00047196104636793,2.22747229288712e-07,0.0142478649944492
50,0.5,0.33,10000,"estimate_c05",3.91096826566554,0.00718385374238203,-0.00105473976260839,1.11247596682721e-06,0.00718496621834886
50,0.5,0.33,10000,"estimate_mle",3.91405332843926,0.00722240724025245,0.00203032301111872,4.12221152947818e-06,0.00722652945178193
50,0.5,0.33,10000,"estimate_oracle",3.91041517972121,0.00717778663964515,-0.00160782570694051,2.58510350389876e-06,0.00718037174314904
50,0.5,0.33,10000,"estimate_pi",3.91041676661767,0.00718478111449261,-0.00160623881047561,2.58000311627811e-06,0.00718736111760889
50,0.5,0.5,500,"estimate_c05",3.91869490019854,0.0749012351025829,0.00667189477039409,4.45141798272121e-05,0.0749457492824102
50,0.5,0.5,500,"estimate_mle",3.94733737774302,0.0772759019179939,0.0353143723148714,0.00124710489199336,0.0785230068099873
50,0.5,0.5,500,"estimate_oracle",3.90798238960417,0.0740721646318321,-0.00404061582397608,1.63265762369659e-05,0.0740884912080691
50,0.5,0.5,500,"estimate_pi",3.9082255487436,0.0751297446907267,-0.00379745668455067,1.44206772710386e-05,0.0751441653679977
50,0.5,0.5,1000,"estimate_c05",3.91441309669132,0.038154403158145,0.00239009126317091,5.71253624628593e-06,0.0381601156943913
50,0.5,0.5,1000,"estimate_mle",3.92849043716616,0.0387314012229295,0.0164674317380187,0.000271176308046305,0.0390025775309758
50,0.5,0.5,1000,"estimate_oracle",3.90908083522978,0.0379464661817694,-0.00294217019836962,8.65636547617433e-06,0.0379551225472456
50,0.5,0.5,1000,"estimate_pi",3.90913530127404,0.0382115834060396,-0.00288770415410511,8.3388352816359e-06,0.0382199222413212
50,0.5,0.5,2000,"estimate_c05",3.90741452410611,0.0184495560331007,-0.00460848132203262,2.12381000955235e-05,0.0184707941331962
50,0.5,0.5,2000,"estimate_mle",3.91437592064958,0.0185853491197875,0.0023529152214361,5.5362100392657e-06,0.0185908853298267
50,0.5,0.5,2000,"estimate_oracle",3.9047604657582,0.0183995403506728,-0.0072625396699415,5.2744482457474e-05,0.0184522848331302
50,0.5,0.5,2000,"estimate_pi",3.90476337949485,0.0184634737886175,-0.00725962593330065,5.27021686914513e-05,0.0185161759573089
50,0.5,0.5,5000,"estimate_c05",3.91216962319557,0.00735612443901604,0.00014661776742475,2.14967697246182e-08,0.00735614593578577
50,0.5,0.5,5000,"estimate_mle",3.9149495587086,0.00737757347875176,0.00292655328045299,8.56471410333017e-06,0.00738613819285509
50,0.5,0.5,5000,"estimate_oracle",3.91110590545447,0.00734800916781185,-0.000917099973679836,8.41072361723555e-07,0.00734885024017357
50,0.5,0.5,5000,"estimate_pi",3.91110754529907,0.0073583670318066,-0.000915460129071732,8.38067247920033e-07,0.00735920509905452
50,0.5,0.5,10000,"estimate_c05",3.91145266862111,0.00381552734547572,-0.000570336807034444,3.25284073458244e-07,0.00381585262954918
50,0.5,0.5,10000,"estimate_mle",3.91284029547534,0.00382107760376555,0.000817290047193886,6.67963021242184e-07,0.00382174556678679
50,0.5,0.5,10000,"estimate_oracle",3.91092115075369,0.00381344358450894,-0.00110185467445678,1.21408372362226e-06,0.00381465766823256
50,0.5,0.5,10000,"estimate_pi",3.91092116295676,0.00381610347452153,-0.00110184247138179,1.21405683174072e-06,0.00381731753135327
50,0.5,0.9,500,"estimate_c05",3.79471228730353,0.550268419727241,-0.117310718124619,0.0137618045869138,0.564030224314155
50,0.5,0.9,500,"estimate_mle",3.65430454537677,0.250803146152346,-0.257718460051378,0.0664188046512537,0.3172219508036
50,0.5,0.9,500,"estimate_oracle",3.78086329649424,0.535382551598311,-0.131159708933904,0.0172028692476264,0.552585420845937
50,0.5,0.9,500,"estimate_pi",3.78228034355937,0.553255502462088,-0.129742661868771,0.0168331583087943,0.570088660770882
50,0.5,0.9,1000,"estimate_c05",3.90556479330774,0.46031552234789,-0.00645821212040953,4.17085037922046e-05,0.460357230851682
50,0.5,0.9,1000,"estimate_mle",3.95637536066295,0.326073440050566,0.044352355234802,0.00196713141487407,0.32804057146544
50,0.5,0.9,1000,"estimate_oracle",3.8967053106045,0.450209793747012,-0.0153176948236422,0.000234631774710235,0.450444425521722
50,0.5,0.9,1000,"estimate_pi",3.89899654943421,0.46125018866773,-0.0130264559939346,0.000169688555761914,0.461419877223492
50,0.5,0.9,2000,"estimate_c05",3.90402470017857,0.248480430469744,-0.00799830524957379,6.39728868653596e-05,0.248544403356609
50,0.5,0.9,2000,"estimate_mle",4.00565789499226,0.276911467340955,0.0936348895641115,0.00876749254368335,0.285678959884639
50,0.5,0.9,2000,"estimate_oracle",3.90009780185077,0.245967436764353,-0.0119252035773716,0.000142210480361756,0.246109647244715
50,0.5,0.9,2000,"estimate_pi",3.90060048588658,0.248650680113874,-0.0114225195415689,0.000130473952677524,0.248781154066552
50,0.5,0.9,5000,"estimate_c05",3.92065393965738,0.0945464223304612,0.00863093422923722,7.44930256694187e-05,0.0946209153561306
50,0.5,0.9,5000,"estimate_mle",3.96469501547892,0.104313350706219,0.0526720100507774,0.00277434064278919,0.107087691349008
50,0.5,0.9,5000,"estimate_oracle",3.91918802164289,0.0942574112763952,0.00716501621474785,5.13374573575997e-05,0.0943087487337528
50,0.5,0.9,5000,"estimate_pi",3.91925794911416,0.0945641422665375,0.00723494368601152,5.23444101397579e-05,0.0946164866766773
50,0.5,0.9,10000,"estimate_c05",3.91348650123711,0.0441277280730448,0.00146349580896299,2.14181998285223e-06,0.0441298698930277
50,0.5,0.9,10000,"estimate_mle",3.9344322733679,0.0460817962605981,0.0224092679397518,0.00050217528959559,0.0465839715501937
50,0.5,0.9,10000,"estimate_oracle",3.91276631025438,0.0440636176807006,0.000743304826233526,5.52502064702053e-07,0.0440641701827653
50,0.5,0.9,10000,"estimate_pi",3.9127844356515,0.0441316053700479,0.00076143022335895,5.7977598504446e-07,0.044132185146033
50,0.66,0.33,500,"estimate_c05",3.90581513808943,0.375980692201719,-0.00620786733871803,3.85376168951221e-05,0.376019229818614
50,0.66,0.33,500,"estimate_mle",3.9949669523189,0.32037716776343,0.0829439468907558,0.00687969832581652,0.327256866089247
50,0.66,0.33,500,"estimate_oracle",3.89082442862715,0.361194137393936,-0.0211985768009986,0.000449379658387835,0.361643517052324
50,0.66,0.33,500,"estimate_pi",3.89365649326569,0.377355313085998,-0.0183665121624514,0.000337328769013477,0.377692641855012
50,0.66,0.33,1000,"estimate_c05",3.91193819709786,0.186030681381017,-8.48083302891212e-05,7.19245288642867e-09,0.18603068857347
50,0.66,0.33,1000,"estimate_mle",3.99538093291565,0.213988946731277,0.083357927487508,0.00694854407501265,0.22093749080629
50,0.66,0.33,1000,"estimate_oracle",3.90500871991502,0.182750641230992,-0.00701428551312855,4.9200201259685e-05,0.182799841432252
50,0.66,0.33,1000,"estimate_pi",3.90565345502344,0.186270678501197,-0.00636955040470655,4.05711723580973e-05,0.186311249673555
50,0.66,0.33,2000,"estimate_c05",3.9076809060684,0.0853581013697579,-0.00434209935975094,1.88538268499495e-05,0.0853769551966078
50,0.66,0.33,2000,"estimate_mle",3.94838003550371,0.0930455097787502,0.036357030075564,0.00132183363591547,0.0943673434146657
50,0.66,0.33,2000,"estimate_oracle",3.90438005864527,0.0847660753485389,-0.0076429467828758,5.84146355258716e-05,0.0848244899840647
50,0.66,0.33,2000,"estimate_pi",3.90449420248153,0.0854043993534565,-0.00752880294662051,5.66828738090416e-05,0.0854610822272655
50,0.66,0.33,5000,"estimate_c05",3.90982571734567,0.0340925103276684,-0.00219728808247499,4.82807491738662e-06,0.0340973384025858
50,0.66,0.33,5000,"estimate_mle",3.92544996954151,0.0351778390513984,0.013426964113362,0.00018028336530151,0.0353581224166999
50,0.66,0.33,5000,"estimate_oracle",3.90852177443806,0.0340030782711245,-0.00350123099008837,1.22586184459552e-05,0.0340153368895704
50,0.66,0.33,5000,"estimate_pi",3.90854203122247,0.034099265318464,-0.00348097420567939,1.21171814206052e-05,0.0341113824998846
50,0.66,0.33,10000,"estimate_c05",3.91267360296969,0.0169208782283234,0.000650597541544951,4.23277161064334e-07,0.0169213015054845
50,0.66,0.33,10000,"estimate_mle",3.92040774527533,0.0171813839801857,0.0083847398471808,7.03038623049015e-05,0.0172516878424906
50,0.66,0.33,10000,"estimate_oracle",3.91202467200877,0.0168993346310129,1.66658062727976e-06,2.77749098722419e-12,0.0168993346337904
50,0.66,0.33,10000,"estimate_pi",3.91203027261208,0.0169225023019639,7.26718393639914e-06,5.28119623654576e-11,0.0169225023547759
50,0.66,0.5,500,"estimate_c05",3.92011671062145,0.150062910200408,0.00809370519330432,6.55080637561214e-05,0.150128418264164
50,0.66,0.5,500,"estimate_mle",3.98464043501486,0.172094095188498,0.0726174295867179,0.00527329107978193,0.17736738626828
50,0.66,0.5,500,"estimate_oracle",3.90868021022588,0.147173188776637,-0.00334279520226533,1.11742797642881e-05,0.147184363056402
50,0.66,0.5,500,"estimate_pi",3.90939857648881,0.150485656503509,-0.0026244289393329,6.88762725760802e-06,0.150492544130767
50,0.66,0.5,1000,"estimate_c05",3.9155254083952,0.0674225486797428,0.00350240296704918,1.22668265435949e-05,0.0674348155062864
50,0.66,0.5,1000,"estimate_mle",3.94566772392694,0.0712008792698914,0.0336447184987967,0.00113196708286327,0.0723328463527547
50,0.66,0.5,1000,"estimate_oracle",3.90994156674726,0.0668513104476691,-0.00208143868088717,4.33238698229333e-06,0.0668556428346514
50,0.66,0.5,1000,"estimate_pi",3.91010143739239,0.0675130804385253,-0.00192156803575427,3.69242371603254e-06,0.0675167728622414
50,0.66,0.5,2000,"estimate_c05",3.91347940039665,0.0348220855699307,0.00145639496850869,2.12108630429743e-06,0.034824206656235
50,0.66,0.5,2000,"estimate_mle",3.92822707205926,0.0357434692220308,0.0162040666311114,0.000262571775385498,0.0360060409974163
50,0.66,0.5,2000,"estimate_oracle",3.91072215027458,0.0346769726395229,-0.00130085515356582,1.69222413055874e-06,0.0346786648636535
50,0.66,0.5,2000,"estimate_pi",3.91074859463096,0.0348449056875496,-0.00127441079718604,1.62412287998437e-06,0.0348465298104296
50,0.66,0.5,5000,"estimate_c05",3.91166568902688,0.0135254285872686,-0.000357316401265351,1.27675010613221e-07,0.0135255562622792
50,0.66,0.5,5000,"estimate_mle",3.91746766649388,0.0136607158452035,0.00544466106572949,2.96443341206706e-05,0.0136903601793242
50,0.66,0.5,5000,"estimate_oracle",3.91056623946731,0.0135033854653677,-0.00145676596083311,2.122167064642e-06,0.0135055076324323
50,0.66,0.5,5000,"estimate_pi",3.91057003899004,0.0135289278473232,-0.00145296643810422,2.11111147025726e-06,0.0135310389587934
50,0.66,0.5,10000,"estimate_c05",3.91236662889899,0.00699458752089174,0.000343623470842935,1.18077089714146e-07,0.00699470559798145
50,0.66,0.5,10000,"estimate_mle",3.91525352071531,0.00702922103339017,0.00323051528716212,1.04362290205881e-05,0.00703965726241076
50,0.66,0.5,10000,"estimate_oracle",3.91181631742673,0.00698876298945036,-0.000206688001415323,4.27199299290605e-08,0.00698880570938029
50,0.66,0.5,10000,"estimate_pi",3.91181841654766,0.00699551143510389,-0.000204588880484913,4.18566100180699e-08,0.0069955532917139
50,0.66,0.9,500,"estimate_c05",3.88275940397392,0.438153017629889,-0.0292636014542258,0.000856358370071766,0.439009375999961
50,0.66,0.9,500,"estimate_mle",3.95767799757237,0.348114388169719,0.04565499214422,0.00208437830768879,0.350198766477408
50,0.66,0.9,500,"estimate_oracle",3.87133284095455,0.43269797933379,-0.040690164473598,0.00165568948488845,0.434353668818678
50,0.66,0.9,500,"estimate_pi",3.87191491276783,0.439926936764637,-0.0401080926603203,0.00160865909684884,0.441535595861486
50,0.66,0.9,1000,"estimate_c05",3.92114879946326,0.242566689790499,0.00912579403511327,8.32801167713089e-05,0.24264996990727
50,0.66,0.9,1000,"estimate_mle",4.02031248495661,0.273213244035274,0.108289479528468,0.0117266113765465,0.28493985541182
50,0.66,0.9,1000,"estimate_oracle",3.91507217693474,0.240483283647843,0.00304917150659856,9.29744687665252e-06,0.240492581094719
50,0.66,0.9,1000,"estimate_pi",3.9155534667321,0.24291373273253,0.00353046130395374,1.24641570187147e-05,0.242926196889548
50,0.66,0.9,2000,"estimate_c05",3.90678041343225,0.107478608611747,-0.00524259199589672,2.74847708354403e-05,0.107506093382582
50,0.66,0.9,2000,"estimate_mle",3.95819278380248,0.120272183961291,0.0461697783743293,0.00213164843513469,0.122403832396425
50,0.66,0.9,2000,"estimate_oracle",3.90389756312469,0.107136380910464,-0.00812544230345447,6.60228126267674e-05,0.107202403723091
50,0.66,0.9,2000,"estimate_pi",3.90392985683768,0.107540996973178,-0.00809314859046628,6.54990541073664e-05,0.107606496027285
50,0.66,0.9,5000,"estimate_c05",3.91612534753839,0.0443797611405033,0.00410234211024285,1.68292107894718e-05,0.0443965903512928
50,0.66,0.9,5000,"estimate_mle",3.93575289209239,0.046181494614954,0.0237298866642428,0.000563107521097809,0.0467446021360518
50,0.66,0.9,5000,"estimate_oracle",3.91496457870404,0.0443278110389867,0.00294157327589417,8.65285333745477e-06,0.0443364638923242
50,0.66,0.9,5000,"estimate_pi",3.91497760949295,0.0443890651787426,0.00295460406480519,8.72968517976334e-06,0.0443977948639224
50,0.66,0.9,10000,"estimate_c05",3.91456971986824,0.0222667484280506,0.00254671444009702,6.48575443939868e-06,0.02227323418249
50,0.66,0.9,10000,"estimate_mle",3.92420452270843,0.0226986544513373,0.0121815172802879,0.000148389363249954,0.0228470438145872
50,0.66,0.9,10000,"estimate_oracle",3.9139897740647,0.0222534114885581,0.00196676863655521,3.86817886973722e-06,0.0222572796674279
50,0.66,0.9,10000,"estimate_pi",3.91399435480789,0.0222690402604369,0.00197134937973953,3.88621837699942e-06,0.0222729264788139
